Voxel count,Max Feret Diameter (nm),Distance,Contact_Type,Distance to closest DSM (nm)
1.0,6.928112680486154,16nm,ER-KRT,225.8849320924128
1.0,6.9280474970431385,16nm,ER-KRT,273.90510126679146
1.0,6.928113359839267,16nm,ER-KRT,102.83967810664765
1.0,6.928112680486154,16nm,ER-KRT,363.2960101640492
1.0,6.928096894140233,16nm,ER-KRT,329.9212210094993
1.0,6.9280474970431385,16nm,ER-KRT,528.802445387555
1.0,6.928080428441202,16nm,ER-KRT,686.1137080704793
1.0,6.9280474970431385,16nm,ER-KRT,94.14881674274513
1.0,6.928112680486154,16nm,ER-KRT,352.8625711624045
1.0,6.928145611884218,16nm,ER-KRT,264.39366251906904
1.0,6.928376131670667,16nm,ER-KRT,459.3908897732035
1.0,6.9280474970431385,16nm,ER-KRT,426.5208133347187
1.0,6.9280474970431385,16nm,ER-KRT,2324.316710655694
1.0,6.928129146185186,16nm,ER-KRT,653.5931333928602
1.0,6.9280474970431385,16nm,ER-KRT,659.5513468710124
1.0,6.928113359839267,16nm,ER-KRT,107.4802256084695
1.0,6.928080428441202,16nm,ER-KRT,499.9359930479841
1.0,6.928112680486154,16nm,ER-KRT,723.5578891595651
1.0,6.9280474970431385,16nm,ER-KRT,2261.893087052158
1.0,6.928113359839265,16nm,ER-KRT,285.7971139746951
1.0,6.9280474970431385,16nm,ER-KRT,2758.109530986985
1.0,6.928179222635396,16nm,ER-KRT,2802.5217488902854
1.0,6.928113359839267,16nm,ER-KRT,2882.4545097450027
1.0,6.928080428441202,16nm,ER-KRT,597.956557157886
1.0,6.928244406078411,16nm,ER-KRT,60.92618320963085
1.0,6.928112680486154,16nm,ER-KRT,2765.1258278638124
1.0,6.928112680486154,16nm,ER-KRT,133.08643076470617
1.0,6.928113359839267,16nm,ER-KRT,53.814495970527794
1.0,6.928442673819909,16nm,ER-KRT,2786.091044981731
1.0,6.9280474970431385,16nm,ER-KRT,2543.8271222810727
1.0,6.9280474970431385,16nm,ER-KRT,225.8849320924128
1.0,6.928113359839267,16nm,ER-KRT,59.19459411529716
1.0,6.928112680486154,16nm,ER-KRT,2929.420361397206
1.0,6.928178543282282,16nm,ER-KRT,92.1737495218622
1.0,6.928113359839267,16nm,ER-KRT,60.66300528573265
1.0,6.9280474970431385,16nm,ER-KRT,2229.127176178736
1.0,6.928112680486154,16nm,ER-KRT,2406.158728263108
1.0,6.928376131670667,16nm,ER-KRT,2546.7029445280787
1.0,6.9280474970431385,16nm,ER-KRT,2532.631697249599
1.0,6.928179222635396,16nm,ER-KRT,2540.154355301638
1.0,6.928112680486154,16nm,ER-KRT,711.9663223420503
1.0,6.928112680486154,16nm,ER-KRT,2775.933808152331
1.0,6.928376131670667,16nm,ER-KRT,2985.490255014156
1.0,6.928112680486154,16nm,ER-KRT,128.62348341968757
1.0,6.928113359839267,16nm,ER-KRT,155.6920068424006
1.0,6.9280474970431385,16nm,ER-KRT,2191.1750991421286
1.0,6.928112680486154,16nm,ER-KRT,139.94284131513268
1.0,6.928179222635396,16nm,ER-KRT,60.66300528573265
1.0,6.928179222635396,16nm,ER-KRT,2538.566604926018
1.0,6.928113359839267,16nm,ER-KRT,191.0811420202663
1.0,6.928113359839267,16nm,ER-KRT,186.93313563744601
1.0,6.9280474970431385,16nm,ER-KRT,143.61059186285274
1.0,6.9280474970431385,16nm,ER-KRT,135.17394847895048
1.0,6.928179222635396,16nm,ER-KRT,2354.58355746232
1.0,6.9280474970431385,16nm,ER-KRT,2282.128889419255
1.0,6.928376131670667,16nm,ER-KRT,173.8965238473611
1.0,6.9280474970431385,16nm,ER-KRT,1140.5683153498105
1.0,6.928179222635396,16nm,ER-KRT,2271.6267267242074
1.0,6.928113359839267,16nm,ER-KRT,68.58571310885965
1.0,6.928112680486154,16nm,ER-KRT,2280.480657645967
1.0,6.9280474970431385,16nm,ER-KRT,3361.928065714892
1.0,6.928113359839267,16nm,ER-KRT,3367.5105441943742
1.0,6.92817786392917,16nm,ER-KRT,3571.1420878214994
1.0,6.928112680486154,16nm,ER-KRT,2263.9646886091214
1.0,6.9280474970431385,16nm,ER-KRT,92.8654912968341
1.0,6.928112680486154,16nm,ER-KRT,2790.3433874598704
1.0,6.928113359839267,16nm,ER-KRT,3420.673692744458
1.0,6.928112680486154,16nm,ER-KRT,167.0449023549736
1.0,6.928112680486154,16nm,ER-KRT,60.266074797255
2.0,9.79783042464035,16nm,ER-KRT,2979.3825433444
2.0,9.797922927083285,16nm,ER-KRT,2460.2666144346585
2.0,9.793621962626489,16nm,ER-KRT,385.227195920379
2.0,9.793735754161482,16nm,ER-KRT,665.6846380792558
2.0,9.797784655457113,16nm,ER-KRT,75.36577584232873
2.0,9.793666497141947,16nm,ER-KRT,1139.5999308660976
2.0,9.7937143053192,16nm,ER-KRT,711.3367814781668
2.0,9.793726588949331,16nm,ER-KRT,450.2443857745675
2.0,9.793863035224016,16nm,ER-KRT,418.18654494818486
2.0,9.793621962626489,16nm,ER-KRT,97.40636386368352
2.0,9.793806648011913,16nm,ER-KRT,2603.2132609543623
2.0,9.793666497141947,16nm,ER-KRT,344.04652637931576
2.0,9.793621962626489,16nm,ER-KRT,2781.0817755380413
2.0,9.79380664801191,16nm,ER-KRT,483.321855426766
2.0,9.793621962626489,16nm,ER-KRT,372.6016473137861
2.0,9.793991333397338,16nm,ER-KRT,105.67875818878748
2.0,9.793904917052949,16nm,ER-KRT,170.92688153752533
2.0,9.793621962626489,16nm,ER-KRT,338.1124145107606
2.0,9.793621962626489,16nm,ER-KRT,2317.6332888397155
2.0,9.79773792219742,16nm,ER-KRT,372.8806632352644
2.0,9.793764766182983,16nm,ER-KRT,2351.037210246432
2.0,9.793621962626489,16nm,ER-KRT,2630.0813260604627
2.0,9.793735754161482,16nm,ER-KRT,661.5738925574988
2.0,9.793621962626489,16nm,ER-KRT,453.5724826837395
2.0,9.79373887257946,16nm,ER-KRT,268.59635227083345
2.0,9.793621962626489,16nm,ER-KRT,95.07891007842773
2.0,9.793621962626489,16nm,ER-KRT,3565.705583241652
2.0,9.793621962626489,16nm,ER-KRT,2534.1191758343484
2.0,9.793621962626489,16nm,ER-KRT,171.62750509669422
2.0,9.79369121964602,16nm,ER-KRT,294.4554182704451
2.0,9.7937143053192,16nm,ER-KRT,52.00000074978561
2.0,9.793621962626489,16nm,ER-KRT,90.24411440350377
2.0,9.793991333397338,16nm,ER-KRT,2260.4708647122607
2.0,9.7937143053192,16nm,ER-KRT,298.6101037549816
2.0,9.793621962626489,16nm,ER-KRT,116.00000249245569
2.0,9.79375883983466,16nm,ER-KRT,77.76888821808825
2.0,9.794085002433317,16nm,ER-KRT,92.77930956841375
2.0,9.793666497141947,16nm,ER-KRT,144.11106974421273
2.0,9.793621962626489,16nm,ER-KRT,2285.988557559904
2.0,9.79773792219742,16nm,ER-KRT,105.90562027346097
2.0,9.79375883983466,16nm,ER-KRT,101.66612440798417
2.0,9.7937143053192,16nm,ER-KRT,130.7822685703286
2.0,9.793621962626489,16nm,ER-KRT,138.39074597399306
2.0,9.793806648011913,16nm,ER-KRT,2406.843577773543
2.0,9.7937143053192,16nm,ER-KRT,68.11755071112202
2.0,9.793621962626489,16nm,ER-KRT,128.3121235928775
2.0,9.7937143053192,16nm,ER-KRT,587.3056920790987
2.0,9.793715631662463,16nm,ER-KRT,136.29379225221786
2.0,9.793621962626489,16nm,ER-KRT,166.56530021919025
2.0,9.793666497141947,16nm,ER-KRT,2972.691618197132
2.0,9.793680417602976,16nm,ER-KRT,306.5680971303664
2.0,9.7937143053192,16nm,ER-KRT,336.19042483223893
2.0,9.797847949612736,16nm,ER-KRT,1468.8553164887708
2.0,9.79375883983466,16nm,ER-KRT,170.50513179128757
2.0,9.793715631662463,16nm,ER-KRT,40.98780337358222
3.0,13.263575772697797,16nm,ER-KRT,318.4964612046315
3.0,11.996994433430189,16nm,ER-KRT,79.99999951380232
3.0,11.999235287870407,16nm,ER-KRT,114.40280189845
3.0,13.263540022089703,16nm,ER-KRT,76.9415322565692
3.0,13.263540022089703,16nm,ER-KRT,97.73433617965567
3.0,13.263848841409638,16nm,ER-KRT,1158.723421212926
3.0,11.999236636544817,16nm,ER-KRT,166.13248021712934
3.0,13.26367536547644,16nm,ER-KRT,59.464273505227546
3.0,13.263520955816473,16nm,ER-KRT,186.50467836778265
3.0,13.263642961863017,16nm,ER-KRT,192.41620918819532
3.0,13.263916995631153,16nm,ER-KRT,119.9999957179898
3.0,13.263437082316392,16nm,ER-KRT,2866.995600925293
3.0,13.263540022089703,16nm,ER-KRT,34.176014906961434
3.0,11.99925565809228,16nm,ER-KRT,216.6656400959255
3.0,11.999502938209313,16nm,ER-KRT,80.3990047870684
3.0,11.997049126186468,16nm,ER-KRT,701.6893732725293
4.0,16.899551213695368,16nm,ER-KRT,408.9792184913677
4.0,14.965435283874813,16nm,ER-KRT,2960.024403364514
4.0,14.96210343419702,16nm,ER-KRT,173.48197900446397
4.0,16.899732255461508,16nm,ER-KRT,2541.867161198752
4.0,11.99912250726003,16nm,ER-KRT,688.5811671963893
4.0,16.899560514752398,16nm,ER-KRT,376.99865629292617
4.0,16.899551213695368,16nm,ER-KRT,477.4934723172919
4.0,14.965438741102265,16nm,ER-KRT,174.40183341932425
4.0,13.263540022089703,16nm,ER-KRT,167.14065509404466
4.0,16.899551213695368,16nm,ER-KRT,718.5541335275047
5.0,14.964734076392489,16nm,ER-KRT,2542.6568299735663
5.0,20.66840049970161,16nm,ER-KRT,1144.2936056482722
5.0,14.96319962593262,16nm,ER-KRT,695.1258910703473
5.0,20.66861475031243,16nm,ER-KRT,487.57357262729784
5.0,18.32517898972802,16nm,ER-KRT,2308.932153027854
5.0,20.66843370854629,16nm,ER-KRT,82.46211535833936
5.0,18.306878643715056,16nm,ER-KRT,2225.553316748119
5.0,14.96207657501899,16nm,ER-KRT,105.9811296499902
5.0,20.668647959157106,16nm,ER-KRT,465.6865826291323
6.0,14.965360963853836,16nm,ER-KRT,4204.808647045866
6.0,18.32533449059755,16nm,ER-KRT,2470.310164426337
6.0,20.375471990971885,16nm,ER-KRT,56.85068060756748
6.0,14.962012638512414,16nm,ER-KRT,159.24823060231574
6.0,14.964826279757744,16nm,ER-KRT,83.23461031523038
6.0,16.970494846998257,16nm,ER-KRT,1474.4979353054075
6.0,18.76014634564476,16nm,ER-KRT,132.7855443378212
7.0,20.378203377893527,16nm,ER-KRT,79.69943283114844
7.0,16.490902070622433,16nm,ER-KRT,111.28341981248013
7.0,17.431252926191124,16nm,ER-KRT,103.22790444661226
7.0,14.965495953689723,16nm,ER-KRT,196.3262548088096
7.0,18.32527848679899,16nm,ER-KRT,114.40279479302264
7.0,18.325377983869963,16nm,ER-KRT,105.22357030140485
7.0,25.38699130943735,16nm,ER-KRT,76.8374945891992
7.0,18.30353793821173,16nm,ER-KRT,119.9999957179898
7.0,20.392297810661148,16nm,ER-KRT,2240.6570678867865
7.0,16.490984477614926,16nm,ER-KRT,76.8374945891992
7.0,18.76004692640569,16nm,ER-KRT,106.80823692155172
7.0,24.437711495774163,16nm,ER-KRT,122.76807126454514
8.0,16.97054405544433,16nm,ER-KRT,2279.354248457821
8.0,17.431252926191128,16nm,ER-KRT,81.09253712973442
8.0,29.370450163170688,16nm,ER-KRT,457.9607093546656
8.0,18.32523050191015,16nm,ER-KRT,83.90470895847103
8.0,21.90269304960145,16nm,ER-KRT,172.2323901276468
8.0,25.608694609586983,16nm,ER-KRT,61.708995247045095
8.0,25.608942367434185,16nm,ER-KRT,3026.987997145625
9.0,23.56741533306756,16nm,ER-KRT,824.7084224421997
9.0,19.587337594288957,16nm,ER-KRT,100.00000116860974
9.0,18.76143651826185,16nm,ER-KRT,127.31064202853304
9.0,22.971358391389376,16nm,ER-KRT,65.23802653646271
10.0,21.76874690606903,16nm,ER-KRT,102.29369706848956
10.0,23.556993447088114,16nm,ER-KRT,28.000000540373552
10.0,30.628438567260773,16nm,ER-KRT,530.2980525812018
10.0,25.8306144113094,16nm,ER-KRT,173.8965238473611
10.0,20.668582033463284,16nm,ER-KRT,3060.2222977904603
10.0,40.0946064778592,16nm,ER-KRT,196.0408155810001
10.0,21.76515832525715,16nm,ER-KRT,55.569774559671714
10.0,23.56744612897562,16nm,ER-KRT,144.60981390129749
11.0,22.957008159295903,16nm,ER-KRT,147.18695240389934
11.0,32.21241961788998,16nm,ER-KRT,410.5411051114061
11.0,22.97131823048868,16nm,ER-KRT,776.4019187561644
12.0,48.00017450179439,16nm,ER-KRT,426.0516277554416
12.0,21.540478273836936,16nm,ER-KRT,157.4293406747529
12.0,23.655397635936605,16nm,ER-KRT,65.11528027886015
12.0,33.14464684570253,16nm,ER-KRT,448.66021653433563
13.0,22.95689011716537,16nm,ER-KRT,338.7978608770936
14.0,26.926188531342127,16nm,ER-KRT,55.71355288225278
14.0,18.761727919827425,16nm,ER-KRT,79.99999951380232
14.0,20.37130940498767,16nm,ER-KRT,403.9009695588902
14.0,28.916505918664445,16nm,ER-KRT,329.6058252999501
15.0,29.117395788505974,16nm,ER-KRT,485.8641773353156
15.0,25.608907286841163,16nm,ER-KRT,2081.8454231630312
16.0,33.798626110593815,16nm,ER-KRT,105.22357030140485
16.0,26.926041549805507,16nm,ER-KRT,125.60255413518462
17.0,36.87770236349599,16nm,ER-KRT,904.6811442203762
17.0,44.03559762244992,16nm,ER-KRT,2980.2040444337763
17.0,34.17440355226153,16nm,ER-KRT,347.10228646872565
19.0,36.613941504289336,16nm,ER-KRT,125.53883266264165
19.0,36.60731023828644,16nm,ER-KRT,75.99999918284085
21.0,24.65609782751072,16nm,ER-KRT,73.97296997169178
21.0,27.01844773382095,16nm,ER-KRT,2843.1643386284118
22.0,26.914893631861403,16nm,ER-KRT,246.05688508927415
22.0,46.81821818032204,16nm,ER-KRT,71.88880601916027
22.0,21.5349488496963,16nm,ER-KRT,68.35202981392285
22.0,30.45973487451706,16nm,ER-KRT,58.37807748321212
23.0,32.97898170625387,16nm,ER-KRT,191.49935326367998
24.0,26.83298954291528,16nm,ER-KRT,35.777087958877026
24.0,28.916139076381707,16nm,ER-KRT,680.0235610171512
24.0,29.116735246201404,16nm,ER-KRT,104.99523739326833
24.0,35.77643939696932,16nm,ER-KRT,83.42661317328749
25.0,46.81817986600991,16nm,ER-KRT,83.5224511774868
27.0,37.73026241028808,16nm,ER-KRT,190.410077038905
28.0,32.248483949759006,16nm,ER-KRT,2701.11377176363
29.0,43.08102076342548,16nm,ER-KRT,1130.451209974126
32.0,26.82625765445682,16nm,ER-KRT,97.81614807025109
38.0,40.78428173730244,16nm,ER-KRT,57.41080144616718
38.0,28.842976059490297,16nm,ER-KRT,177.94380369196008
41.0,36.6140208743191,16nm,ER-KRT,88.7242990188497
41.0,65.11504484500347,16nm,ER-KRT,179.8221234139419
45.0,43.08104006717347,16nm,ER-KRT,75.99999918284085
45.0,44.72115894484678,16nm,ER-KRT,170.88007098209349
47.0,39.39546594159011,16nm,ER-KRT,75.68355187004272
48.0,60.483857816408666,16nm,ER-KRT,2235.0409381033387
49.0,37.91534311466552,16nm,ER-KRT,173.8505090997933
51.0,49.459106863648806,16nm,ER-KRT,661.3682899114792
53.0,36.15340103726126,16nm,ER-KRT,45.431264084072616
54.0,41.74542972381693,16nm,ER-KRT,2538.6232209712034
56.0,56.08231475010217,16nm,ER-KRT,57.96550794912037
57.0,48.256541568424176,16nm,ER-KRT,244.94897843396762
66.0,80.87335262662367,16nm,ER-KRT,641.7725444407552
66.0,61.18804789305731,16nm,ER-KRT,127.31064202853304
67.0,53.22137998378151,16nm,ER-KRT,121.72100127827434
68.0,53.81257863449132,16nm,ER-KRT,200.19990643049826
72.0,42.52056971601458,16nm,ER-KRT,65.60487975093565
74.0,43.08095654767387,16nm,ER-KRT,100.31948960431693
75.0,68.34904020748229,16nm,ER-KRT,662.7940933867649
80.0,53.36624364086021,16nm,ER-KRT,24.6576554729927
81.0,50.59487315124459,16nm,ER-KRT,2055.459162875195
81.0,49.28688316887728,16nm,ER-KRT,8.944271989719255
81.0,79.15701774371247,16nm,ER-KRT,2952.989007098949
84.0,49.468417683143855,16nm,ER-KRT,300.1333084284852
92.0,37.73261054693924,16nm,ER-KRT,91.30170042226383
95.0,76.2345521568462,16nm,ER-KRT,662.0453518735303
98.0,75.45733085136132,16nm,ER-KRT,2730.913593040896
99.0,41.84254080662036,16nm,ER-KRT,48.000000418824136
102.0,52.60191442810498,16nm,ER-KRT,106.5082173568044
102.0,48.33109319872181,16nm,ER-KRT,153.36232195295455
103.0,50.40441656534716,16nm,ER-KRT,126.55434034058999
106.0,64.49740333454686,16nm,ER-KRT,124.45079278222693
107.0,59.46299383656845,16nm,ER-KRT,119.06301011777033
107.0,54.46748832036173,16nm,ER-KRT,56.70978708849361
116.0,59.46306587257608,16nm,ER-KRT,87.36131462683262
122.0,100.15378933537048,16nm,ER-KRT,2957.001242975821
126.0,61.18807024371633,16nm,ER-KRT,2112.5301827851217
127.0,92.0619326888341,16nm,ER-KRT,3302.9175483534345
129.0,65.72104537473956,16nm,ER-KRT,102.83967810664765
131.0,95.0718163571307,16nm,ER-KRT,142.09855692115525
142.0,69.85481005130106,16nm,ER-KRT,2246.180656584329
147.0,69.38414911017637,16nm,ER-KRT,176.58992135238805
148.0,78.55908530810815,16nm,ER-KRT,87.1779803901518
149.0,76.24815842661155,16nm,ER-KRT,52.30678823409107
153.0,93.38063174210308,16nm,ER-KRT,2247.295242341352
156.0,104.07399484955548,16nm,ER-KRT,289.7170929827553
157.0,57.819778746320296,16nm,ER-KRT,659.3451189473853
160.0,71.21719392912647,16nm,ER-KRT,43.081318068516346
160.0,72.99006012849433,16nm,ER-KRT,638.6986797224381
164.0,66.98746537149947,16nm,ER-KRT,527.0900942377921
167.0,95.07532955153572,16nm,ER-KRT,221.16057607490802
179.0,65.60395545900128,16nm,ER-KRT,107.77754511082095
179.0,59.176409328763015,16nm,ER-KRT,96.6643725064387
191.0,121.669277421641,16nm,ER-KRT,2205.669034083257
195.0,57.2675893008954,16nm,ER-KRT,59.9999978589949
215.0,104.12756772080913,16nm,ER-KRT,600.3332373438752
235.0,83.49057179829202,16nm,ER-KRT,14.422204763775426
237.0,102.52320083790148,16nm,ER-KRT,401.5370507204352
240.0,95.9998942562379,16nm,ER-KRT,97.4063709691109
251.0,84.35395201613126,16nm,ER-KRT,2721.0880944039677
253.0,87.77793769672796,16nm,ER-KRT,40.1995023935342
261.0,82.49429559648902,16nm,ER-KRT,43.817806272272726
275.0,102.445844289754,16nm,ER-KRT,669.5550496260694
313.0,138.96498631803593,16nm,ER-KRT,2953.747525680228
346.0,183.01687185427264,16nm,ER-KRT,487.85244644022896
380.0,112.40167147448614,16nm,ER-KRT,184.3908847831699
423.0,243.99971868576156,16nm,ER-KRT,381.2820352777635
529.0,124.05335590582432,16nm,ER-KRT,2051.3527942966903
557.0,261.03662449272264,16nm,ER-KRT,2376.5553578414256
566.0,122.98252364276324,16nm,ER-KRT,52.30678823409107
578.0,101.25908292496302,16nm,ER-KRT,83.9999998447638
587.0,85.46192004373313,16nm,ER-KRT,443.4952245446766
667.0,128.2404382689627,16nm,ER-KRT,1455.3020264429506
727.0,147.06279167591143,16nm,ER-KRT,217.5132181037043
741.0,214.972122823729,16nm,ER-KRT,1446.678879801766
746.0,104.99391796185158,16nm,ER-KRT,2348.8585156883346
759.0,225.7519399768442,16nm,ER-KRT,2602.807626317372
764.0,143.60279093903253,16nm,ER-KRT,2690.26395471883
771.0,145.40382137947674,16nm,ER-KRT,128.3121235928775
852.0,164.3193147706336,16nm,ER-KRT,134.22369704585438
880.0,171.12579806256494,16nm,ER-KRT,202.8989882774113
886.0,319.74026974780946,16nm,ER-KRT,229.2596832376148
942.0,202.6080065734025,16nm,ER-KRT,477.35937869219924
966.0,119.80306837246027,16nm,ER-KRT,2263.7950678472407
973.0,126.4719285154989,16nm,ER-KRT,2052.089712378802
1013.0,165.74534719564213,16nm,ER-KRT,2988.5675303376047
1029.0,223.89279346641783,16nm,ER-KRT,2292.041926921229
1044.0,124.89456641572062,16nm,ER-KRT,471.42339099082164
1075.0,144.4988806619833,16nm,ER-KRT,773.4804512438131
1114.0,136.7121624649481,16nm,ER-KRT,306.6202793888806
1196.0,201.761667884458,16nm,ER-KRT,75.36577584232873
1229.0,156.84543436797065,16nm,ER-KRT,3308.1837500503752
1302.0,167.8119824106415,16nm,ER-KRT,2306.776195837301
1307.0,193.6545049651643,16nm,ER-KRT,102.058805850902
1388.0,132.87136763429967,16nm,ER-KRT,436.2384515843587
1431.0,279.4582706517176,16nm,ER-KRT,371.52659615458106
1503.0,179.2846514373472,16nm,ER-KRT,241.26333642016112
1518.0,176.5871761174934,16nm,ER-KRT,2639.4211545266444
1730.0,195.6665689453116,16nm,ER-KRT,1070.865096153284
1767.0,163.99993023401117,16nm,ER-KRT,2095.9923858754337
1844.0,233.98246329415497,16nm,ER-KRT,528.4997541821213
1954.0,143.14849101037225,16nm,ER-KRT,335.1178747834638
1967.0,154.31530072506249,16nm,ER-KRT,3568.237616491388
2025.0,184.3891519279069,16nm,ER-KRT,2191.259000028367
2141.0,203.9828957712906,16nm,ER-KRT,662.7096240663377
2177.0,346.8985452975335,16nm,ER-KRT,2319.4861569209024
2274.0,208.8054516835585,16nm,ER-KRT,291.14946187291935
2747.0,510.1330643059201,16nm,ER-KRT,2317.616008440382
3018.0,234.35726321572716,16nm,ER-KRT,625.7667450881854
3839.0,252.53095238843176,16nm,ER-KRT,69.85700196082689
5048.0,330.5478885318012,16nm,ER-KRT,2857.752861018525
5196.0,439.34492608746535,16nm,ER-KRT,2232.924543932313
1.0,6.9280474970431385,20nm,ER-KRT,3624.37526746362
1.0,6.928112680486154,20nm,ER-KRT,192.499356899134
1.0,6.928179222635396,20nm,ER-KRT,508.2833922642749
1.0,6.928310948227652,20nm,ER-KRT,2050.615421467228
1.0,6.928179222635396,20nm,ER-KRT,2231.405005659326
1.0,6.928113359839267,20nm,ER-KRT,1085.976009562728
1.0,6.928244406078411,20nm,ER-KRT,2234.171006421093
1.0,6.928244406078411,20nm,ER-KRT,2054.1353933367645
1.0,6.9280474970431385,20nm,ER-KRT,1219.9737966511748
1.0,6.928112680486154,20nm,ER-KRT,1215.9276820966625
1.0,6.928179222635396,20nm,ER-KRT,186.8475294486416
1.0,6.9280474970431385,20nm,ER-KRT,469.7062934155838
1.0,6.9280474970431385,20nm,ER-KRT,495.6934844813077
1.0,6.928245085431523,20nm,ER-KRT,1223.823460350104
1.0,6.928096894140233,20nm,ER-KRT,292.1369457453693
1.0,6.928211474680346,20nm,ER-KRT,281.8510154156684
1.0,6.9280474970431385,20nm,ER-KRT,572.3355798181728
1.0,6.9280474970431385,20nm,ER-KRT,2102.417738569784
1.0,6.928145611884218,20nm,ER-KRT,881.6711556391965
1.0,6.928178543282281,20nm,ER-KRT,323.258404932858
1.0,6.9280474970431385,20nm,ER-KRT,2757.0129077503225
1.0,6.9280474970431385,20nm,ER-KRT,2398.48282035382
1.0,6.928442673819909,20nm,ER-KRT,2132.183908543084
1.0,6.9280474970431385,20nm,ER-KRT,708.0903969836072
1.0,6.9280474970431385,20nm,ER-KRT,2729.574362092535
1.0,6.9280474970431385,20nm,ER-KRT,2159.340738216997
1.0,6.928112680486154,20nm,ER-KRT,2099.500989061198
1.0,6.928376131670667,20nm,ER-KRT,708.112963820895
1.0,6.928178543282281,20nm,ER-KRT,200.00000233721948
1.0,6.9280474970431385,20nm,ER-KRT,400.9787915038032
1.0,6.928112680486154,20nm,ER-KRT,574.5119437960966
1.0,6.928080428441202,20nm,ER-KRT,886.0338311933447
1.0,6.928113359839265,20nm,ER-KRT,136.82105759471597
1.0,6.9280474970431385,20nm,ER-KRT,419.9999921183917
1.0,6.928080428441202,20nm,ER-KRT,818.3202453437843
1.0,6.9280474970431385,20nm,ER-KRT,301.1710418832081
1.0,6.928080428441202,20nm,ER-KRT,575.9166583629849
1.0,6.928145611884218,20nm,ER-KRT,173.98849649907788
1.0,6.928145611884218,20nm,ER-KRT,889.548232407833
1.0,6.928080428441202,20nm,ER-KRT,773.7906457805366
